order_id,restaurant_id,delivery_person_id,distance_km,order_time,delivery_time,traffic_level,weather,vehicle_type,city
2845,192,288,1.74,2024-01-08 14:40:00,2024-01-08 14:51:33,Low,Stormy,Bike,Chennai
2846,153,288,2.58,2024-01-23 15:48:00,2024-01-23 16:08:20,Low,Clear,Scooter,Bangalore
2847,160,216,5.26,2024-01-04 10:03:00,2024-01-04 11:01:50,High,Rainy,Bike,Delhi
2848,106,299,7.86,2024-01-12 10:17:00,2024-01-12 11:18:19,Low,Rainy,Car,Hyderabad
2849,138,200,1.86,2024-01-11 12:08:00,2024-01-11 12:18:16,Low,Stormy,Car,Chennai
2850,156,266,1.08,2024-01-18 17:34:00,2024-01-18 17:44:13,Medium,Stormy,Bike,Delhi
2851,153,203,8.01,2024-01-04 06:30:00,2024-01-04 07:27:03,Low,Stormy,Scooter,Hyderabad
2852,111,280,5.8,2024-01-11 11:04:00,2024-01-11 11:51:40,Medium,Clear,Car,Hyderabad
2853,192,275,4.7,2024-01-27 00:09:00,2024-01-27 00:49:30,Low,Rainy,Car,Chennai
2854,117,246,1.62,2024-01-28 17:45:00,2024-01-28 17:55:30,Low,Stormy,Scooter,Hyderabad
2855,108,220,6.5,2024-01-09 03:19:00,2024-01-09 04:06:44,Medium,Rainy,Bike,Bangalore
2856,105,213,9.65,2024-01-27 06:22:00,2024-01-27 07:29:51,Low,Rainy,Scooter,Bangalore
2857,150,201,7.67,2024-01-01 11:03:00,2024-01-01 12:05:36,Low,Stormy,Scooter,Hyderabad
2858,191,238,9.91,2024-01-30 12:51:00,2024-01-30 13:51:11,Low,Clear,Bike,Delhi
2859,198,273,2.93,2024-01-16 01:45:00,2024-01-16 02:06:19,High,Clear,Bike,Mumbai
2860,195,266,4.69,2024-01-06 09:56:00,2024-01-06 10:29:52,Low,Clear,Scooter,Hyderabad
2861,118,275,9.84,2024-01-11 07:42:00,2024-01-11 09:42:06,High,Stormy,Bike,Chennai
2862,190,247,4.45,2024-01-30 06:15:00,2024-01-30 06:56:50,High,Rainy,Scooter,Bangalore
2863,197,226,3.77,2024-01-15 12:30:00,2024-01-15 13:03:08,Low,Stormy,Scooter,Mumbai
2864,167,204,5.55,2024-01-10 20:15:00,2024-01-10 20:54:26,Low,Rainy,Scooter,Delhi
2865,145,229,7.48,2024-01-29 12:55:00,2024-01-29 13:58:27,High,Clear,Bike,Mumbai
2866,178,204,4.38,2024-01-28 07:11:00,2024-01-28 07:52:31,Medium,Stormy,Car,Chennai
2867,181,224,4.78,2024-01-10 17:32:00,2024-01-10 18:16:02,Medium,Rainy,Car,Mumbai
2868,101,221,9.69,2024-01-11 22:44:00,2024-01-12 00:14:15,Medium,Stormy,Scooter,Bangalore
2869,118,286,6.29,2024-01-02 13:51:00,2024-01-02 14:28:00,Low,Clear,Scooter,Mumbai
2870,192,286,9.21,2024-01-12 07:48:00,2024-01-12 09:02:52,Medium,Rainy,Scooter,Bangalore
2871,162,297,1.93,2024-01-03 23:10:00,2024-01-03 23:22:13,Medium,Rainy,Bike,Delhi
2872,176,223,8.14,2024-01-22 08:30:00,2024-01-22 09:44:41,Medium,Stormy,Bike,Bangalore
2873,158,291,3.91,2024-01-01 20:34:00,2024-01-01 21:03:07,Medium,Clear,Car,Mumbai
2874,110,296,1.05,2024-01-24 10:16:00,2024-01-24 10:26:00,Medium,Stormy,Scooter,Mumbai
2875,151,201,3.03,2024-01-10 06:48:00,2024-01-10 07:13:46,Low,Stormy,Bike,Delhi
2876,109,207,8.3,2024-01-03 07:59:00,2024-01-03 09:19:39,High,Stormy,Scooter,Bangalore
2877,108,271,8.05,2024-01-11 09:12:00,2024-01-11 10:25:42,High,Rainy,Bike,Hyderabad
2878,187,296,5.48,2024-01-28 04:17:00,2024-01-28 04:50:39,Medium,Clear,Bike,Delhi
2879,147,279,4.2,2024-01-09 18:06:00,2024-01-09 18:30:32,Low,Stormy,Car,Hyderabad
2880,161,234,9.42,2024-01-14 20:09:00,2024-01-14 21:33:27,High,Rainy,Bike,Bangalore
2881,114,205,7.24,2024-01-24 07:16:00,2024-01-24 07:57:57,Low,Clear,Car,Bangalore
2882,191,200,5.96,2024-01-07 01:52:00,2024-01-07 02:45:14,High,Clear,Car,Mumbai
2883,124,273,8.42,2024-01-05 12:19:00,2024-01-05 13:39:48,Medium,Stormy,Car,Delhi
2884,160,211,8.84,2024-01-27 10:39:00,2024-01-27 12:05:13,High,Rainy,Scooter,Delhi
2885,160,280,6.4,2024-01-25 11:48:00,2024-01-25 12:30:10,Low,Stormy,Bike,Bangalore
2886,158,235,5.75,2024-01-09 22:24:00,2024-01-09 23:04:41,Low,Rainy,Bike,Chennai
2887,151,211,2.71,2024-01-09 05:24:00,2024-01-09 05:36:34,Low,Clear,Car,Delhi
2888,162,275,6.09,2024-01-09 21:55:00,2024-01-09 22:55:37,High,Rainy,Bike,Chennai
2889,160,256,2.29,2024-01-16 12:02:00,2024-01-16 12:23:25,Medium,Clear,Car,Hyderabad
2890,188,223,7.31,2024-01-13 10:44:00,2024-01-13 11:40:00,Low,Rainy,Car,Delhi
2891,196,286,5.19,2024-01-18 06:50:00,2024-01-18 07:24:42,Medium,Rainy,Car,Bangalore
2892,187,270,3.41,2024-01-17 21:43:00,2024-01-17 22:21:20,Medium,Rainy,Car,Bangalore
2893,146,214,1.44,2024-01-05 19:00:00,2024-01-05 19:10:00,High,Rainy,Scooter,Hyderabad
2894,161,205,4.38,2024-01-29 14:41:00,2024-01-29 15:19:15,Medium,Rainy,Scooter,Mumbai
2895,180,230,3.39,2024-01-05 22:35:00,2024-01-05 23:06:50,Medium,Rainy,Scooter,Mumbai
2896,111,255,2.09,2024-01-12 04:48:00,2024-01-12 05:06:36,High,Clear,Car,Chennai
2897,196,214,3.78,2024-01-15 12:21:00,2024-01-15 12:43:02,Low,Rainy,Bike,Chennai
2898,192,290,7.57,2024-01-24 13:22:00,2024-01-24 14:42:22,High,Stormy,Car,Hyderabad
2899,169,225,7.86,2024-01-27 05:50:00,2024-01-27 06:47:41,Low,Stormy,Car,Chennai
2900,106,235,2.96,2024-01-21 09:54:00,2024-01-21 10:27:30,High,Rainy,Scooter,Hyderabad
2901,117,240,7.81,2024-01-10 03:09:00,2024-01-10 04:07:49,Medium,Rainy,Bike,Mumbai
2902,164,240,7.13,2024-01-19 05:23:00,2024-01-19 06:10:50,Low,Clear,Bike,Mumbai
2903,149,221,4.88,2024-01-04 07:49:00,2024-01-04 08:21:58,Medium,Clear,Bike,Mumbai
2904,135,219,4.45,2024-01-01 02:09:00,2024-01-01 02:45:11,High,Clear,Bike,Chennai
2905,156,268,7.65,2024-01-20 03:09:00,2024-01-20 03:58:35,Low,Rainy,Scooter,Bangalore
2906,161,233,3.91,2024-01-24 06:11:00,2024-01-24 06:37:11,Low,Rainy,Car,Mumbai
2907,142,261,1.85,2024-01-01 21:39:00,2024-01-01 22:04:39,High,Rainy,Scooter,Hyderabad
2908,168,262,1.15,2024-01-30 05:35:00,2024-01-30 05:48:47,High,Stormy,Scooter,Delhi
2909,144,250,7.35,2024-01-01 22:53:00,2024-01-01 23:45:19,Low,Rainy,Car,Delhi
2910,136,252,4.63,2024-01-06 10:37:00,2024-01-06 11:22:18,High,Rainy,Bike,Mumbai
2911,149,284,4.24,2024-01-22 01:46:00,2024-01-22 02:15:42,High,Clear,Scooter,Mumbai
2912,196,253,4.83,2024-01-22 08:03:00,2024-01-22 08:28:12,Low,Stormy,Car,Chennai
2913,117,243,4.08,2024-01-16 12:34:00,2024-01-16 13:06:17,Medium,Rainy,Car,Mumbai
2914,146,229,1.11,2024-01-25 19:32:00,2024-01-25 19:43:55,High,Clear,Car,Delhi
2915,190,279,2.7,2024-01-25 16:03:00,2024-01-25 16:21:49,Medium,Clear,Bike,Bangalore
2916,144,244,4.63,2024-01-20 23:16:00,2024-01-20 23:56:00,Medium,Rainy,Car,Chennai
2917,131,205,3.3,2024-01-04 06:11:00,2024-01-04 06:48:38,High,Stormy,Scooter,Chennai
2918,192,268,3.31,2024-01-13 06:36:00,2024-01-13 07:07:10,Medium,Rainy,Scooter,Delhi
2919,160,283,7.12,2024-01-07 08:55:00,2024-01-07 09:41:37,Low,Clear,Scooter,Delhi
2920,110,226,6.52,2024-01-03 02:48:00,2024-01-03 03:26:10,Low,Stormy,Car,Mumbai
2921,164,202,6.27,2024-01-20 01:05:00,2024-01-20 01:51:00,High,Clear,Bike,Hyderabad
2922,129,257,8.06,2024-01-17 22:11:00,2024-01-17 23:30:11,High,Stormy,Scooter,Hyderabad
2923,118,231,3.57,2024-01-13 09:09:00,2024-01-13 09:43:11,High,Rainy,Scooter,Delhi
2924,174,244,6.35,2024-01-30 21:28:00,2024-01-30 22:20:48,Medium,Rainy,Car,Hyderabad
2925,136,208,1.89,2024-01-25 12:39:00,2024-01-25 12:49:00,Low,Rainy,Bike,Hyderabad
2926,151,253,4.43,2024-01-27 19:43:00,2024-01-27 20:16:22,Low,Stormy,Bike,Delhi
2927,102,223,2.95,2024-01-24 12:47:00,2024-01-24 13:15:23,Medium,Clear,Bike,Hyderabad
2928,171,250,7.0,2024-01-08 01:00:00,2024-01-08 01:59:49,Low,Stormy,Scooter,Delhi
2929,156,206,6.75,2024-01-05 13:50:00,2024-01-05 14:38:51,Low,Stormy,Car,Chennai
2930,159,232,7.26,2024-01-21 04:07:00,2024-01-21 04:58:36,Medium,Clear,Scooter,Hyderabad
2931,103,241,3.5,2024-01-05 04:15:00,2024-01-05 04:34:29,Medium,Rainy,Car,Mumbai
2932,116,296,4.47,2024-01-21 08:48:00,2024-01-21 09:43:03,High,Stormy,Bike,Bangalore
2933,187,293,9.42,2024-01-15 18:29:00,2024-01-15 19:45:24,Medium,Rainy,Bike,Delhi
2934,109,228,3.35,2024-01-17 14:16:00,2024-01-17 14:42:49,Medium,Clear,Scooter,Hyderabad
2935,159,225,5.7,2024-01-08 19:31:00,2024-01-08 20:31:08,High,Rainy,Scooter,Chennai
2936,198,235,6.09,2024-01-28 03:35:00,2024-01-28 04:34:52,High,Rainy,Car,Mumbai
2937,172,236,3.79,2024-01-25 04:14:00,2024-01-25 04:44:43,Medium,Clear,Bike,Delhi
2938,195,212,7.64,2024-01-21 16:07:00,2024-01-21 16:58:32,Low,Rainy,Scooter,Bangalore
2939,194,224,3.51,2024-01-20 09:46:00,2024-01-20 10:10:55,High,Clear,Scooter,Delhi
2940,120,240,8.3,2024-01-06 03:18:00,2024-01-06 04:11:18,Low,Clear,Bike,Delhi
2941,160,213,6.11,2024-01-10 15:05:00,2024-01-10 16:01:53,High,Clear,Bike,Delhi
2942,123,249,4.11,2024-01-13 06:44:00,2024-01-13 07:19:48,Low,Stormy,Scooter,Bangalore
2943,156,252,2.84,2024-01-16 05:51:00,2024-01-16 06:19:42,High,Rainy,Car,Delhi
2944,117,234,5.1,2024-01-03 17:34:00,2024-01-03 18:22:18,High,Clear,Car,Delhi
2945,151,233,8.6,2024-01-22 09:28:00,2024-01-22 10:39:17,Medium,Rainy,Bike,Bangalore
2946,138,207,3.4,2024-01-15 05:01:00,2024-01-15 05:37:00,High,Stormy,Car,Mumbai
2947,180,230,4.92,2024-01-10 04:12:00,2024-01-10 04:46:55,Medium,Clear,Bike,Delhi
2948,137,256,1.65,2024-01-22 10:07:00,2024-01-22 10:21:23,High,Clear,Car,Chennai
2949,171,220,1.46,2024-01-24 21:53:00,2024-01-24 22:03:00,High,Clear,Car,Bangalore
2950,160,234,2.5,2024-01-20 19:25:00,2024-01-20 19:45:04,Low,Clear,Scooter,Hyderabad
2951,180,267,7.73,2024-01-25 13:58:00,2024-01-25 15:20:51,High,Stormy,Car,Mumbai
2952,121,226,8.61,2024-01-07 11:38:00,2024-01-07 12:42:25,Medium,Clear,Scooter,Mumbai
2953,108,233,7.14,2024-01-09 02:03:00,2024-01-09 02:58:15,High,Clear,Car,Bangalore
2954,144,283,2.07,2024-01-17 07:25:00,2024-01-17 07:45:53,Medium,Rainy,Car,Bangalore
2955,174,207,4.51,2024-01-06 20:11:00,2024-01-06 20:48:09,Medium,Rainy,Scooter,Bangalore
2956,117,234,1.41,2024-01-21 02:05:00,2024-01-21 02:15:00,Low,Rainy,Car,Delhi
2957,127,245,8.89,2024-01-12 09:53:00,2024-01-12 11:15:39,High,Rainy,Bike,Bangalore
2958,192,280,4.66,2024-01-01 06:54:00,2024-01-01 07:38:50,High,Rainy,Car,Delhi
2959,175,224,8.01,2024-01-25 10:24:00,2024-01-25 11:07:49,Low,Clear,Bike,Chennai
2960,103,256,6.52,2024-01-29 11:48:00,2024-01-29 12:59:27,High,Stormy,Car,Mumbai
2961,173,265,5.57,2024-01-18 13:22:00,2024-01-18 13:53:57,Low,Clear,Car,Delhi
2962,198,286,2.96,2024-01-29 19:35:00,2024-01-29 20:01:36,High,Rainy,Scooter,Bangalore
2963,184,234,6.66,2024-01-10 22:25:00,2024-01-10 23:29:02,High,Clear,Car,Mumbai
2964,187,206,1.75,2024-01-13 17:30:00,2024-01-13 17:51:32,High,Stormy,Scooter,Hyderabad
2965,141,293,6.24,2024-01-08 00:28:00,2024-01-08 01:24:59,High,Rainy,Bike,Bangalore
2966,169,267,1.82,2024-01-28 16:38:00,2024-01-28 16:59:46,High,Clear,Scooter,Bangalore
2967,151,213,4.35,2024-01-21 03:44:00,2024-01-21 04:18:57,Low,Rainy,Car,Bangalore
2968,100,228,8.87,2024-01-15 00:33:00,2024-01-15 01:58:19,Medium,Stormy,Scooter,Delhi
2969,151,287,7.57,2024-01-03 23:00:00,2024-01-04 00:20:05,Medium,Stormy,Bike,Bangalore
2970,100,206,9.77,2024-01-25 22:11:00,2024-01-25 23:03:04,Low,Clear,Bike,Mumbai
2971,102,228,3.69,2024-01-08 14:57:00,2024-01-08 15:25:12,Medium,Clear,Bike,Hyderabad
2972,192,249,8.39,2024-01-27 12:37:00,2024-01-27 13:53:36,High,Clear,Scooter,Mumbai
2973,189,246,2.6,2024-01-21 11:48:00,2024-01-21 11:58:00,Low,Clear,Scooter,Hyderabad
2974,120,220,6.65,2024-01-21 09:39:00,2024-01-21 10:37:19,High,Clear,Scooter,Bangalore
2975,105,248,4.51,2024-01-14 21:04:00,2024-01-14 21:42:44,High,Stormy,Bike,Mumbai
2976,168,206,2.46,2024-01-16 00:21:00,2024-01-16 00:34:36,Low,Rainy,Scooter,Chennai
2977,170,202,4.72,2024-01-17 23:17:00,2024-01-17 23:55:41,Medium,Rainy,Car,Mumbai
2978,116,244,3.2,2024-01-06 16:07:00,2024-01-06 16:38:31,Low,Stormy,Scooter,Bangalore
2979,187,228,7.7,2024-01-25 07:21:00,2024-01-25 08:16:21,Low,Rainy,Car,Chennai
2980,126,244,3.91,2024-01-08 03:33:00,2024-01-08 04:17:51,High,Stormy,Bike,Chennai
2981,104,245,6.33,2024-01-30 02:56:00,2024-01-30 03:40:35,Low,Rainy,Car,Bangalore
2982,105,209,9.65,2024-01-30 21:36:00,2024-01-30 22:55:54,Medium,Rainy,Bike,Hyderabad
2983,143,240,2.32,2024-01-18 19:02:00,2024-01-18 19:16:38,Low,Stormy,Bike,Hyderabad
2984,185,249,9.99,2024-01-21 09:29:00,2024-01-21 10:42:10,Low,Stormy,Bike,Hyderabad
2985,182,294,8.14,2024-01-22 02:43:00,2024-01-22 03:30:19,Low,Clear,Bike,Bangalore
2986,127,266,4.82,2024-01-18 02:42:00,2024-01-18 03:15:35,Low,Stormy,Bike,Delhi
2987,173,248,7.19,2024-01-09 15:22:00,2024-01-09 16:10:41,Medium,Clear,Scooter,Delhi
2988,167,214,6.14,2024-01-28 10:16:00,2024-01-28 10:48:42,Low,Clear,Scooter,Hyderabad
2989,152,230,8.08,2024-01-10 07:03:00,2024-01-10 08:32:05,High,Stormy,Car,Bangalore
2990,129,296,1.76,2024-01-19 08:15:00,2024-01-19 08:27:14,Medium,Clear,Scooter,Hyderabad
2991,162,205,8.22,2024-01-24 19:50:00,2024-01-24 20:58:26,Medium,Rainy,Bike,Chennai
2992,170,242,2.87,2024-01-05 02:22:00,2024-01-05 02:44:29,Low,Clear,Car,Hyderabad
2993,120,202,2.06,2024-01-03 11:34:00,2024-01-03 11:53:58,Low,Clear,Bike,Delhi
2994,132,289,8.46,2024-01-13 03:44:00,2024-01-13 04:46:40,Low,Stormy,Bike,Mumbai
2995,175,216,9.69,2024-01-03 08:10:00,2024-01-03 10:05:48,High,Stormy,Scooter,Bangalore
2996,171,297,5.92,2024-01-03 11:47:00,2024-01-03 12:31:27,High,Clear,Car,Chennai
2997,157,273,8.8,2024-01-18 09:18:00,2024-01-18 10:13:38,Low,Rainy,Bike,Bangalore
2998,180,273,1.72,2024-01-23 18:26:00,2024-01-23 18:36:10,Low,Clear,Car,Chennai
2999,149,264,4.7,2024-01-07 04:53:00,2024-01-07 05:07:40,Low,Clear,Car,Chennai
3000,151,209,8.87,2024-01-23 21:34:00,2024-01-23 22:54:40,Medium,Stormy,Car,Hyderabad
3001,189,263,4.05,2024-01-20 13:34:00,2024-01-20 14:20:23,High,Rainy,Scooter,Mumbai
3002,188,275,7.03,2024-01-24 14:11:00,2024-01-24 15:11:01,Medium,Clear,Scooter,Hyderabad
3003,118,237,3.63,2024-01-16 23:43:00,2024-01-16 23:53:00,Low,Clear,Bike,Hyderabad
3004,104,277,9.48,2024-01-15 03:56:00,2024-01-15 05:09:55,Low,Stormy,Car,Delhi
3005,118,287,9.26,2024-01-28 01:33:00,2024-01-28 02:30:06,Medium,Clear,Scooter,Chennai
3006,151,223,5.68,2024-01-09 10:02:00,2024-01-09 10:41:28,Low,Stormy,Car,Chennai
3007,149,263,6.08,2024-01-16 01:17:00,2024-01-16 02:08:46,High,Clear,Car,Mumbai
3008,158,204,3.57,2024-01-29 03:03:00,2024-01-29 03:48:38,High,Stormy,Bike,Delhi
3009,156,246,1.51,2024-01-21 04:57:00,2024-01-21 05:12:30,Medium,Clear,Scooter,Hyderabad
3010,143,214,8.17,2024-01-14 10:32:00,2024-01-14 12:01:33,High,Stormy,Car,Delhi
3011,176,207,1.99,2024-01-23 18:58:00,2024-01-23 19:08:00,High,Clear,Bike,Chennai
3012,169,295,1.77,2024-01-02 22:27:00,2024-01-02 22:39:56,Low,Rainy,Car,Delhi
3013,178,255,6.54,2024-01-05 20:59:00,2024-01-05 21:44:55,Low,Stormy,Car,Mumbai
3014,151,278,7.53,2024-01-06 23:18:00,2024-01-07 00:27:43,Medium,Stormy,Scooter,Mumbai
3015,101,286,1.03,2024-01-10 15:59:00,2024-01-10 16:09:00,Low,Clear,Bike,Mumbai
3016,145,248,4.83,2024-01-18 18:42:00,2024-01-18 19:23:16,High,Rainy,Bike,Delhi
3017,164,220,5.53,2024-01-17 17:25:00,2024-01-17 18:05:09,Low,Clear,Car,Hyderabad
3018,129,230,1.32,2024-01-23 02:56:00,2024-01-23 03:12:34,Medium,Stormy,Bike,Hyderabad
3019,151,265,2.65,2024-01-25 07:50:00,2024-01-25 08:15:22,Medium,Rainy,Bike,Delhi
3020,151,234,1.06,2024-01-26 15:42:00,2024-01-26 15:52:15,High,Stormy,Scooter,Mumbai
3021,108,279,9.18,2024-01-17 05:46:00,2024-01-17 06:41:01,Low,Clear,Car,Bangalore
3022,119,273,1.15,2024-01-14 14:11:00,2024-01-14 14:24:58,High,Stormy,Bike,Bangalore
3023,152,266,2.75,2024-01-11 06:21:00,2024-01-11 06:38:49,Low,Clear,Scooter,Delhi
3024,120,240,7.65,2024-01-15 09:48:00,2024-01-15 10:55:28,High,Rainy,Scooter,Mumbai
3025,130,273,6.75,2024-01-04 00:50:00,2024-01-04 01:47:51,Medium,Rainy,Car,Bangalore
3026,119,281,7.72,2024-01-22 05:26:00,2024-01-22 06:30:26,Medium,Stormy,Scooter,Chennai
3027,173,200,3.18,2024-01-09 12:42:00,2024-01-09 13:09:47,High,Rainy,Car,Hyderabad
3028,108,294,5.28,2024-01-15 09:10:00,2024-01-15 09:37:55,Low,Clear,Scooter,Delhi
3029,162,232,3.34,2024-01-02 16:02:00,2024-01-02 16:22:29,High,Rainy,Bike,Mumbai
3030,108,263,5.93,2024-01-19 10:27:00,2024-01-19 11:39:37,High,Stormy,Bike,Mumbai
3031,145,252,4.3,2024-01-18 16:36:00,2024-01-18 17:10:17,Medium,Rainy,Car,Bangalore
3032,166,253,9.35,2024-01-05 14:54:00,2024-01-05 15:51:20,Low,Clear,Scooter,Delhi
3033,138,235,2.26,2024-01-21 16:18:00,2024-01-21 16:28:00,Low,Stormy,Bike,Hyderabad
3034,147,225,6.2,2024-01-17 23:17:00,2024-01-18 00:11:23,Medium,Rainy,Scooter,Delhi
3035,105,242,3.59,2024-01-17 21:55:00,2024-01-17 22:33:23,High,Rainy,Scooter,Chennai
3036,128,220,4.43,2024-01-15 07:35:00,2024-01-15 08:01:56,Low,Rainy,Car,Chennai
3037,199,230,4.63,2024-01-01 21:04:00,2024-01-01 21:48:14,Medium,Stormy,Bike,Bangalore
3038,166,293,9.81,2024-01-07 09:37:00,2024-01-07 10:29:17,Low,Clear,Car,Mumbai
3039,114,277,3.28,2024-01-10 00:43:00,2024-01-10 01:16:31,High,Rainy,Bike,Bangalore
3040,149,292,3.04,2024-01-28 02:42:00,2024-01-28 03:13:36,High,Stormy,Scooter,Delhi
3041,119,276,7.82,2024-01-13 00:48:00,2024-01-13 01:49:00,High,Clear,Scooter,Mumbai
3042,160,255,8.76,2024-01-13 05:00:00,2024-01-13 06:17:43,Medium,Stormy,Car,Delhi
3043,166,267,7.8,2024-01-05 22:04:00,2024-01-05 22:50:01,Low,Clear,Car,Chennai
3044,152,278,4.86,2024-01-13 00:53:00,2024-01-13 01:36:27,Medium,Stormy,Scooter,Hyderabad
3045,134,250,4.37,2024-01-26 11:08:00,2024-01-26 11:31:35,Low,Rainy,Car,Mumbai
3046,164,213,9.73,2024-01-29 11:56:00,2024-01-29 13:50:05,High,Stormy,Scooter,Hyderabad
3047,109,212,5.73,2024-01-09 23:30:00,2024-01-10 00:23:24,Medium,Stormy,Car,Delhi
3048,199,209,6.1,2024-01-17 10:53:00,2024-01-17 11:47:33,High,Rainy,Bike,Hyderabad
3049,146,280,9.63,2024-01-26 07:30:00,2024-01-26 08:42:08,Medium,Clear,Bike,Bangalore
3050,117,278,4.26,2024-01-11 21:07:00,2024-01-11 21:49:27,High,Rainy,Car,Hyderabad
3051,133,201,6.08,2024-01-07 22:46:00,2024-01-07 23:33:41,Low,Rainy,Scooter,Hyderabad
3052,167,269,3.37,2024-01-21 01:36:00,2024-01-21 01:46:38,Low,Clear,Bike,Chennai
3053,112,264,4.18,2024-01-06 05:51:00,2024-01-06 06:35:29,High,Stormy,Car,Mumbai
3054,126,278,4.07,2024-01-28 09:01:00,2024-01-28 09:32:28,High,Rainy,Bike,Mumbai
3055,186,247,5.85,2024-01-06 07:29:00,2024-01-06 08:11:50,Medium,Clear,Scooter,Delhi
3056,143,216,7.86,2024-01-08 16:35:00,2024-01-08 17:51:26,Medium,Stormy,Car,Mumbai
3057,105,205,4.16,2024-01-28 07:05:00,2024-01-28 07:33:20,Low,Rainy,Car,Bangalore
3058,156,255,9.23,2024-01-26 02:43:00,2024-01-26 03:41:56,Low,Rainy,Scooter,Delhi
3059,125,257,7.83,2024-01-24 20:34:00,2024-01-24 21:26:33,Low,Rainy,Scooter,Hyderabad
3060,112,217,2.7,2024-01-07 19:39:00,2024-01-07 19:58:05,Medium,Rainy,Car,Hyderabad
3061,156,228,5.79,2024-01-07 04:26:00,2024-01-07 05:31:50,High,Stormy,Scooter,Bangalore
3062,134,218,7.61,2024-01-17 10:44:00,2024-01-17 11:33:30,Low,Clear,Car,Mumbai
3063,172,239,5.98,2024-01-19 12:27:00,2024-01-19 13:22:10,High,Rainy,Scooter,Hyderabad
3064,192,253,2.68,2024-01-22 16:36:00,2024-01-22 16:46:36,Low,Clear,Scooter,Chennai
3065,143,269,3.12,2024-01-19 22:37:00,2024-01-19 22:59:41,Medium,Rainy,Bike,Hyderabad
3066,114,297,1.73,2024-01-28 13:35:00,2024-01-28 13:46:27,Medium,Clear,Car,Delhi
3067,100,270,2.38,2024-01-06 11:14:00,2024-01-06 11:48:34,High,Clear,Car,Mumbai
3068,129,254,5.54,2024-01-04 14:11:00,2024-01-04 15:05:14,Medium,Stormy,Bike,Hyderabad
3069,140,247,9.14,2024-01-27 13:07:00,2024-01-27 14:17:54,Medium,Rainy,Bike,Hyderabad
3070,133,251,9.34,2024-01-13 02:13:00,2024-01-13 03:33:59,High,Clear,Scooter,Chennai
3071,127,284,2.79,2024-01-07 01:09:00,2024-01-07 01:30:19,High,Clear,Scooter,Bangalore
3072,172,227,9.84,2024-01-08 17:45:00,2024-01-08 19:12:47,High,Clear,Scooter,Hyderabad
3073,111,217,4.49,2024-01-28 21:20:00,2024-01-28 22:00:24,Medium,Clear,Bike,Delhi
3074,152,297,3.43,2024-01-16 00:37:00,2024-01-16 01:02:30,High,Clear,Car,Chennai
3075,153,215,2.31,2024-01-02 19:09:00,2024-01-02 19:39:29,High,Stormy,Car,Mumbai
3076,106,207,6.23,2024-01-22 22:18:00,2024-01-22 23:07:34,Medium,Clear,Car,Mumbai
3077,153,275,4.97,2024-01-05 03:43:00,2024-01-05 04:29:59,High,Clear,Scooter,Mumbai
3078,149,255,8.52,2024-01-24 19:34:00,2024-01-24 21:06:03,High,Stormy,Car,Chennai
3079,197,256,2.16,2024-01-16 19:51:00,2024-01-16 20:01:00,Low,Clear,Scooter,Hyderabad
3080,102,298,3.59,2024-01-24 04:21:00,2024-01-24 04:45:01,Medium,Clear,Car,Bangalore
3081,193,281,1.19,2024-01-16 11:40:00,2024-01-16 11:53:01,High,Rainy,Bike,Bangalore
3082,187,262,3.94,2024-01-15 01:50:00,2024-01-15 02:20:52,Low,Stormy,Scooter,Bangalore
3083,112,228,7.41,2024-01-27 15:06:00,2024-01-27 16:27:05,High,Rainy,Car,Delhi
3084,176,289,2.57,2024-01-10 05:40:00,2024-01-10 05:57:23,Low,Clear,Scooter,Hyderabad
3085,147,212,5.03,2024-01-14 23:15:00,2024-01-14 23:54:03,Medium,Clear,Car,Mumbai
3086,164,285,4.64,2024-01-30 16:18:00,2024-01-30 16:51:45,Medium,Clear,Car,Bangalore
3087,189,277,5.0,2024-01-15 23:14:00,2024-01-16 00:01:26,Medium,Stormy,Car,Hyderabad
3088,171,254,3.91,2024-01-28 23:56:00,2024-01-29 00:33:43,High,Stormy,Car,Delhi
3089,155,237,7.55,2024-01-15 23:05:00,2024-01-16 00:15:51,Medium,Stormy,Bike,Delhi
3090,146,253,5.83,2024-01-14 23:56:00,2024-01-15 00:40:27,High,Clear,Scooter,Hyderabad
3091,184,284,6.7,2024-01-27 02:37:00,2024-01-27 03:30:01,Medium,Stormy,Car,Mumbai
3092,189,201,6.73,2024-01-03 08:29:00,2024-01-03 09:43:07,High,Stormy,Bike,Bangalore
3093,141,240,2.14,2024-01-29 18:00:00,2024-01-29 18:21:29,High,Rainy,Car,Mumbai
3094,157,299,7.06,2024-01-25 16:25:00,2024-01-25 17:29:08,High,Clear,Bike,Hyderabad
3095,185,271,3.96,2024-01-10 10:02:00,2024-01-10 10:33:56,Medium,Stormy,Scooter,Chennai
3096,116,264,2.64,2024-01-15 13:27:00,2024-01-15 13:37:00,Low,Clear,Bike,Delhi
3097,141,205,4.75,2024-01-11 17:16:00,2024-01-11 18:05:41,High,Stormy,Bike,Bangalore
3098,172,239,4.21,2024-01-02 17:46:00,2024-01-02 18:30:44,High,Rainy,Bike,Mumbai
3099,195,248,3.78,2024-01-27 13:27:00,2024-01-27 14:15:35,High,Stormy,Scooter,Bangalore
3100,177,229,4.88,2024-01-28 14:41:00,2024-01-28 14:58:37,Low,Clear,Bike,Chennai
